username,artist,album,song,date
kamui-69,Zone,,Aihana,24 Aug 2008 17:49
kamui-69,DA PUMP,,Ｃｒａｓｈ！ｍｙ　Ｌｏｖｅ★Ｔｈａｎｘ！ｍｙ　Ｆｒｉｅｎｄｓ,24 Aug 2008 17:44
kamui-69,新日本フィルハーモニー交響楽団,,The Bottomless Pit,24 Aug 2008 17:43
kamui-69,Every Little Thing,SUPER EUROBEAT presents Euro Every Little Thing,NECESSARY (Power Mix),24 Aug 2008 17:37
kamui-69,YUI,FROM ME TO YOU,TOKYO,24 Aug 2008 17:33
kamui-69,54 Nude Honeys,,Fat Liver,24 Aug 2008 17:31
kamui-69,Ê—â‚¦‚é,,gimmick of heavy metal,24 Aug 2008 17:28
kamui-69,Cocco,,03 Natsuiro,24 Aug 2008 17:23
kamui-69,ELLEGARDEN,,45,24 Aug 2008 17:19
kamui-69,Green Day,American Idiot,Give Me Novacaine,24 Aug 2008 17:15
kamui-69,[unknown],,Kagrra - Gozen - 10. Shuuen No Kisetsu,24 Aug 2008 17:10
kamui-69,[unknown],,21 - KOKIA - tokyo kokusai forum live - Remember the kiss BONUS TRACK,24 Aug 2008 17:05
kamui-69,Every Little Thing,Every Best Single 2,jump,24 Aug 2008 17:01
kamui-69,Indochine,,indochine (inconnu 3),24 Aug 2008 16:57
kamui-69,椎名林檎,,Odaijini,24 Aug 2008 16:53
kamui-69,Yuna Ito,,Faith,24 Aug 2008 16:49
kamui-69,BONNIE PINK,evil and flowers,Quiet Life,24 Aug 2008 16:45
kamui-69,浜崎あゆみ,Secret,1 LOVE,24 Aug 2008 16:40
kamui-69,Pierrot,ID Attack,Daybreak,24 Aug 2008 16:36
kamui-69,HIGH and MIGHTY COLOR,,DIVE into YOURSELF (YOUR VOICE Version),24 Aug 2008 16:32
kamui-69,Aya Ueto,,Ambition,24 Aug 2008 16:28
kamui-69,Pen of Chaos,,Donjon de Naheulbeuk 2,24 Aug 2008 16:23
kamui-69,Eddie Vedder,Into the Wild,Hard Sun,24 Aug 2008 16:18
kamui-69,浜崎あゆみ,(miss)understood,alterna (original mix),24 Aug 2008 16:13
kamui-69,Anna Tsuchiya,,Guys,24 Aug 2008 16:08
kamui-69,Pen of Chaos,,Naheulbeuk disque trailer,24 Aug 2008 16:06
kamui-69,ガゼット,,Kichiku Kiyoshi 32 Sai Dokushin No Nousatsu Kouza - Juunana Sai,24 Aug 2008 15:59
kamui-69,NANA starring MIKA NAKASHIMA,,ISOLATION,24 Aug 2008 15:54
kamui-69,YUI,TOKYO,HELP,24 Aug 2008 15:50
kamui-69,The Mass Missile,,Imamade Nandomo,24 Aug 2008 15:46
kamui-69,MC Solaar,Cinquième as,Hasta la Vista,24 Aug 2008 15:42
kamui-69,ELLEGARDEN,Pepperoni Quattro,My Bloody Holiday,24 Aug 2008 15:40
kamui-69,Pleymo,Rock,Une Vie de Details,24 Aug 2008 15:36
kamui-69,松たか子,,Suisou,24 Aug 2008 15:32
kamui-69,B'z,Monster,Kemuri no Sekai,24 Aug 2008 15:28
kamui-69,東京事変,,Rakujitsu,24 Aug 2008 15:23
kamui-69,椎名林檎,,koufukuron (etsuraku version),24 Aug 2008 15:20
kamui-69,GACKT,,To Feel The Fire,24 Aug 2008 15:15
kamui-69,BONNIE PINK,Present,April Shower,24 Aug 2008 15:10
kamui-69,宇多田ヒカル,Distance,Kotobani Narani Kimochi,24 Aug 2008 15:05
kamui-69,BONNIE PINK,evil and flowers,Your Butterfly,24 Aug 2008 15:01
kamui-69,Pierrot,,Gerunika,24 Aug 2008 14:56
kamui-69,平原綾香,,Reset,24 Aug 2008 14:52
kamui-69,陰陽座,,窮奇,24 Aug 2008 14:49
kamui-69,AYABIE,,Kimi no koe to yakusoku,24 Aug 2008 14:45
kamui-69,椎名林檎,Tsumi to Batsu,Can't take my eyes off of you,24 Aug 2008 14:41
kamui-69,Pleymo,,New Wave,24 Aug 2008 14:37
kamui-69,ORANGE RANGE,Иatural,GOD69,24 Aug 2008 14:33
kamui-69,Cocco,,がじゅまるの樹,24 Aug 2008 14:30
kamui-69,HIGH and MIGHTY COLOR,,Tokyo NIGHTS,24 Aug 2008 14:26
kamui-69,元ちとせ,Nomad Soul,Triangle,24 Aug 2008 14:23
kamui-69,Do As Infinity,,Glasses,24 Aug 2008 14:19
kamui-69,Green Day,American Idiot,Boulevard of Broken Dreams,24 Aug 2008 14:15
kamui-69,Zone,,Tabidachi... MAIKO presents,24 Aug 2008 14:09
kamui-69,島谷ひとみ,crossover,Himitsu,24 Aug 2008 14:04
kamui-69,Indochine,,3 nuits par semaine version Europe 2 live,24 Aug 2008 13:59
kamui-69,Cocco,,Hane -lay down my arms-,24 Aug 2008 13:54
kamui-69,REIRA starring YUNA ITO,,Take Me Away,24 Aug 2008 13:49
kamui-69,ASIAN KUNG-FU GENERATION,I'm Standing Here,Hold Me Tight,24 Aug 2008 13:40
kamui-69,ONE OK ROCK,,Yume Yume,24 Aug 2008 13:37
kamui-69,Zone,,Sae Zuri,24 Aug 2008 13:32
kamui-69,BUMP OF CHICKEN,THE LIVING DEAD,10. Ending,24 Aug 2008 13:31
kamui-69,Björk,Homogenic,Unravel,24 Aug 2008 13:27
kamui-69,浜崎あゆみ,Secret,LABYRINTH,24 Aug 2008 13:17
kamui-69,陰陽座,,降臨,24 Aug 2008 13:16
kamui-69,[unknown],,Single # 07 - T2 - Karenai Hana,24 Aug 2008 13:12
kamui-69,54 Nude Honeys,,Try Your Rocket,24 Aug 2008 13:09
kamui-69,シギ,,愛の輪郭,24 Aug 2008 13:04
kamui-69,Younha,,08 Naeirdo Margeun Haneurcheoreom,24 Aug 2008 13:00
kamui-69,平原綾香,Odyssey,Skool for AH,24 Aug 2008 12:56
kamui-69,[unknown],,Single # 01 - T1 - Believer,24 Aug 2008 12:51
kamui-69,浜崎あゆみ,A Song for XX,A Song For XX (Original Mix),24 Aug 2008 12:46
kamui-69,浜崎あゆみ,,Humming 7/4,24 Aug 2008 12:42
kamui-69,Do As Infinity,,Ｗｅｅｋ！,24 Aug 2008 12:37
kamui-69,Kou Shibasaki,Mitsu,眠レナイ夜ハ眠ラナイ夢ヲ,24 Aug 2008 12:31
kamui-69,浜崎あゆみ,,And Then,24 Aug 2008 12:27
kamui-69,Cocco,Sangrose,美しき日々,24 Aug 2008 12:22
kamui-69,椎名林檎,Shouso Strip,Benkai Debussy,24 Aug 2008 12:19
kamui-69,BUMP OF CHICKEN,jupiter,04. Catch ball,24 Aug 2008 12:15
kamui-69,浜崎あゆみ,HEAVEN,HEAVEN original mix -Instrumental-,24 Aug 2008 12:10
kamui-69,HIGH and MIGHTY COLOR,一輪の花,一輪の花 （less vocal track）,24 Aug 2008 12:07
kamui-69,YUI,,CHE.R.RY -Acoustic Version-,24 Aug 2008 12:03
kamui-69,梶浦由記,,Solitude by the Window,24 Aug 2008 12:00
kamui-69,locofrank,,Detours,24 Aug 2008 11:57
kamui-69,浜崎あゆみ,A BEST,Who...,24 Aug 2008 11:52
kamui-69,Indochine,Paradize,Electrastar,24 Aug 2008 11:45
kamui-69,BOOM BOOM SATELLITES,PHOTON,DRESS LIKE AN ANGEL,24 Aug 2008 11:39
kamui-69,Salyu,,VALON-1,24 Aug 2008 11:34
kamui-69,Dialogue,OST Kill Bill,You're my wicked life,24 Aug 2008 11:33
kamui-69,島谷ひとみ,Delicious! The Best of Hitomi Shimatani,ƒpƒsƒˆƒ“~Papillon~,24 Aug 2008 11:24
kamui-69,坂本真綾,yuunagi LOOP,Hello,24 Aug 2008 11:19
kamui-69,ÅçÃ«¤Ò¤È¤ß,,Falco,24 Aug 2008 11:15
kamui-69,Aya Ueto,,Sekaijuu ga Happy Birthday,24 Aug 2008 11:10
kamui-69,Base Ball Bear,,Manatsu no joken,24 Aug 2008 11:05
kamui-69,Miraya Kato,,Love is...,24 Aug 2008 11:00
kamui-69,宇多田ヒカル,,SUKIYAKI,24 Aug 2008 10:57
kamui-69,Green Day,American Idiot,American Idiot,24 Aug 2008 10:54
kamui-69,Prism,,Edge Of Heaven (Instrumental mix),24 Aug 2008 10:51
kamui-69,Hitomi,LOVE CONCENT,so you,24 Aug 2008 10:47
kamui-69,the brilliant green,TERRA2001,Maybe We Could Go Back To Then (76 Version),24 Aug 2008 10:43
kamui-69,HIGH and MIGHTY COLOR,,PRIDE,24 Aug 2008 10:38
kamui-69,椎名林檎,,jazz a go go,24 Aug 2008 10:36
kamui-69,椎名林檎,,Momen No Handkerchief,24 Aug 2008 10:30
kamui-69,BONNIE PINK,,Under The Sun,24 Aug 2008 10:25
kamui-69,Northwest Sinfonia,,Scruffy and Underfed,24 Aug 2008 10:25
kamui-69,島谷ひとみ,,Haru Machibito,24 Aug 2008 10:20
kamui-69,Every Little Thing,Time to Destination,True Colours,24 Aug 2008 10:16
kamui-69,ASIAN KUNG-FU GENERATION,Blue Train,Tobenai Sakana,24 Aug 2008 10:12
kamui-69,ayaka,First Message,melody,24 Aug 2008 10:08
kamui-69,寺嶋民哉,,Shin no Mei ~ Mezame,24 Aug 2008 10:03
kamui-69,HIGH and MIGHTY COLOR,,Energy,24 Aug 2008 09:58
kamui-69,Hitomi,LOVE CONCENT,CRAGY MAMA,24 Aug 2008 09:54
kamui-69,Linkin Park,Hybrid Theory,One Step Closer,24 Aug 2008 09:51
kamui-69,平原綾香,,ashita,24 Aug 2008 09:46
kamui-69,浜崎あゆみ,A Song for XX,For My Dear... (original mix),24 Aug 2008 09:42
kamui-69,中島美嘉,TRUE,CRESCENT MOON,24 Aug 2008 09:38
kamui-69,平原綾香,From To,Nagoriyuki,24 Aug 2008 09:33
kamui-69,[unknown],,Kagrra - Gozen - 03. Ihoukyou,24 Aug 2008 09:28
kamui-69,Aya Ueto,,Ai no Tameni,24 Aug 2008 09:23
kamui-69,大野愛果,Secret Garden,Hijack brand new days,24 Aug 2008 09:20
kamui-69,浜崎あゆみ,Endless sorrow,Endless sorrow ''Ram's Advance Mix'',24 Aug 2008 09:12
kamui-69,椎名林檎,Shouso Strip,Yami Ni Furu Ame,24 Aug 2008 09:07
kamui-69,Red Hot Chili Peppers,,Can't Stop,24 Aug 2008 09:04
kamui-69,浜崎あゆみ,,a song is born [tv-mix],24 Aug 2008 08:52
kamui-69,Every Little Thing,Every Best Single 2,UNSPEAKABLE,24 Aug 2008 08:49
kamui-69,NANA movie,,hachi theme 2,24 Aug 2008 08:45
kamui-69,ayaka,,melody ~SOUNDS REAL~ [,24 Aug 2008 08:41
kamui-69,Mr.Children,,Mirai,24 Aug 2008 08:36
kamui-69,L'Arc~en~Ciel,Heart,LORELEY,24 Aug 2008 08:30
kamui-69,元ちとせ,,Seirei,24 Aug 2008 08:24
kamui-69,椎名林檎,,kareha,24 Aug 2008 08:18
kamui-69,ELLEGARDEN,,Don't Trust Anyone But Us,24 Aug 2008 08:14
kamui-69,新居昭乃,,Gareki no Rakuen,24 Aug 2008 08:08
kamui-69,Ore Ska Band,,Shall we Dance,24 Aug 2008 08:05
kamui-69,GOING UNDER GROUND,,TENDER,24 Aug 2008 08:00
kamui-69,‰ºì‚Ý‚­‚É,,”ß‚µ‚Ý‚É•‰‚¯‚È‚¢‚Å,24 Aug 2008 07:55
kamui-69,Kalafina,,ARIA,24 Aug 2008 07:49
kamui-69,GReeeeN,,街,21 Aug 2008 09:53
kamui-69,GReeeeN,,人,21 Aug 2008 09:49
kamui-69,GReeeeN,,Ai Uta,21 Aug 2008 09:45
kamui-69,GReeeeN,,Ai Uta,21 Aug 2008 09:41
kamui-69,GReeeeN,,Rookies,21 Aug 2008 09:37
kamui-69,GReeeeN,,Kiseki,21 Aug 2008 09:33
kamui-69,YUI,,Laugh away ~YUI Acoustic Version~,20 Aug 2008 21:18
kamui-69,YUI,,SUMMER SONG,20 Aug 2008 21:14
kamui-69,YUI,,Oh My God,20 Aug 2008 21:08
kamui-69,YUI,,Laugh away ~YUI Acoustic Version~,20 Aug 2008 21:04
kamui-69,YUI,,SUMMER SONG,20 Aug 2008 21:01
kamui-69,GReeeeN,,Rookies,20 Aug 2008 20:57
kamui-69,GReeeeN,,Kiseki,20 Aug 2008 20:48
kamui-69,GReeeeN,,Kiseki,20 Aug 2008 20:29
kamui-69,GReeeeN,,Kiseki,20 Aug 2008 20:25
kamui-69,GReeeeN,,Kiseki,19 Aug 2008 08:20
kamui-69,GReeeeN,,Rookies,18 Aug 2008 22:35
kamui-69,GReeeeN,¤¢¤Ã¡¢¤É¤â¡£¤ª¤Ò¤µ¤·¤Ö¤ê¤Ç¤¹¡£,Kiseki,18 Aug 2008 22:31
kamui-69,ONE OK ROCK,,Crazy Botch,14 Aug 2008 13:47
kamui-69,ONE OK ROCK,,光芒,14 Aug 2008 13:44
kamui-69,ONE OK ROCK,,燦さん星,14 Aug 2008 13:40
kamui-69,ONE OK ROCK,,Abduction-Interlude,14 Aug 2008 13:38
kamui-69,ONE OK ROCK,,100% (hundred percent),14 Aug 2008 13:35
kamui-69,ONE OK ROCK,,Melody Lineの死亡率,14 Aug 2008 13:31
kamui-69,ONE OK ROCK,,必然メーカー,14 Aug 2008 13:27
kamui-69,HIGH and MIGHTY COLOR,,ROSIER,14 Aug 2008 13:14
kamui-69,Cocco,,野火,14 Aug 2008 13:10
kamui-69,Cocco,,唄い人,14 Aug 2008 13:06
kamui-69,Cocco,音速パンチ,音速パンチ,14 Aug 2008 12:59
kamui-69,シギ,,証明,14 Aug 2008 12:50
kamui-69,YUI,,Laugh away ~YUI Acoustic Version~,13 Aug 2008 21:47
kamui-69,YUI,,Oh My God,13 Aug 2008 21:44
kamui-69,YUI,,SUMMER SONG,13 Aug 2008 21:33
kamui-69,GReeeeN,,人,13 Aug 2008 21:26
kamui-69,GReeeeN,,Rookies,13 Aug 2008 21:05
kamui-69,GReeeeN,¤¢¤Ã¡¢¤É¤â¡£¤ª¤Ò¤µ¤·¤Ö¤ê¤Ç¤¹¡£,Kiseki,13 Aug 2008 21:00
kamui-69,ONE OK ROCK,,Kemuri,13 Jun 2008 16:23
kamui-69,ONE OK ROCK,,Lujo,13 Jun 2008 16:18
kamui-69,ONE OK ROCK,,Kagerou,13 Jun 2008 16:14
kamui-69,ONE OK ROCK,,Yume Yume,13 Jun 2008 16:11
kamui-69,ONE OK ROCK,,Yoru ni shika Sakanai Mangetsu,13 Jun 2008 16:07
kamui-69,ONE OK ROCK,,(You Can Do)Everything,13 Jun 2008 16:03
kamui-69,ONE OK ROCK,,Borderline,13 Jun 2008 16:00
kamui-69,ONE OK ROCK,,Naihi Shinsho,13 Jun 2008 15:56
kamui-69,ONE OK ROCK,Keep it real,And I know,13 Jun 2008 15:52
kamui-69,ONE OK ROCK,Keep it real,P.P.S.H.,13 Jun 2008 15:48
kamui-69,ONE OK ROCK,Keep it real,Tsurai + Ichi = Shiawase,13 Jun 2008 15:45
kamui-69,ONE OK ROCK,Keep it real,Keep it real,13 Jun 2008 15:41
kamui-69,ONE OK ROCK,,Yap,13 Jun 2008 15:38
kamui-69,ONE OK ROCK,,Crazy Botch,13 Jun 2008 15:34
kamui-69,ONE OK ROCK,,光芒,13 Jun 2008 15:31
kamui-69,ONE OK ROCK,,燦さん星,13 Jun 2008 15:27
kamui-69,ONE OK ROCK,,Abduction-Interlude,13 Jun 2008 15:25
kamui-69,ONE OK ROCK,,100% (hundred percent),13 Jun 2008 15:22
kamui-69,ONE OK ROCK,,Melody Lineの死亡率,13 Jun 2008 15:18
kamui-69,ONE OK ROCK,,必然メーカー,13 Jun 2008 15:15
kamui-69,大塚愛,,キミにカエル。,11 Jun 2008 21:07
kamui-69,L'Arc~en~Ciel,Ark,Driver's High,11 Jun 2008 21:02
kamui-69,day after tomorrow,primary colors,Dear Friends,11 Jun 2008 20:57
kamui-69,abingdon boys school,Tokyo Rock City,Nephilim,11 Jun 2008 20:53
kamui-69,Do As Infinity,BREAK OF DAWN,Heart,11 Jun 2008 20:48
kamui-69,浜崎あゆみ,I am...,evolution,11 Jun 2008 20:46
kamui-69,浜崎あゆみ,GUILTY,GUILTY,11 Jun 2008 09:59
kamui-69,浜崎あゆみ,GUILTY,decision,11 Jun 2008 09:51
kamui-69,浜崎あゆみ,GUILTY,Talkin'2 Myself,11 Jun 2008 09:46
kamui-69,浜崎あゆみ,GUILTY,(don't) Leave me alone,11 Jun 2008 09:42
kamui-69,浜崎あゆみ,GUILTY,Mirror,11 Jun 2008 09:40
kamui-69,Hitomi Takahashi,,Atashi no Machi Ashita no Machi,11 Jun 2008 09:35
kamui-69,MC Solaar,Cinquième as,Le cinquième as,06 Jun 2008 09:18
kamui-69,MC Solaar,Cinquième as,Dégats Collatéraux,06 Jun 2008 09:14
kamui-69,MC Solaar,Cinquième as,Hasta la Vista,06 Jun 2008 09:11
kamui-69,MC Solaar,Cinquième as,lève toi et rap,06 Jun 2008 09:07
kamui-69,MC Solaar,Cinquième as,Solaar pleure,06 Jun 2008 09:02
kamui-69,Soundtrack,,Inner Universe,05 Jun 2008 22:33
kamui-69,Soundtrack,,Rise,05 Jun 2008 22:31
kamui-69,Soundtrack,,GET9,05 Jun 2008 22:30
kamui-69,Soundtrack,,Inner Universe,05 Jun 2008 22:24
kamui-69,Soundtrack,,Home Stay,05 Jun 2008 22:20
kamui-69,Soundtrack,,Lithium Flower,05 Jun 2008 22:17
kamui-69,Soundtrack,,Velveteen,05 Jun 2008 22:12
kamui-69,Soundtrack,,Train Search,05 Jun 2008 22:10
kamui-69,Soundtrack,,Where Does This Ocean Go?,05 Jun 2008 22:05
kamui-69,Soundtrack,,Surf,05 Jun 2008 22:02
kamui-69,Soundtrack,,Stamina Rose,05 Jun 2008 21:59
kamui-69,Soundtrack,,Yakitori,05 Jun 2008 21:55
kamui-69,ONE OK ROCK,,Yap,05 Jun 2008 21:47
kamui-69,ONE OK ROCK,,Crazy Botch,05 Jun 2008 21:43
kamui-69,ONE OK ROCK,,光芒,05 Jun 2008 21:39
kamui-69,ONE OK ROCK,,燦さん星,05 Jun 2008 21:35
kamui-69,ONE OK ROCK,,Abduction-Interlude,05 Jun 2008 21:33
kamui-69,ONE OK ROCK,,100% (hundred percent),05 Jun 2008 21:18
kamui-69,ONE OK ROCK,,Melody Lineの死亡率,05 Jun 2008 21:14
kamui-69,ONE OK ROCK,,必然メーカー,05 Jun 2008 20:51
kamui-69,ONE OK ROCK,,Yap,05 Jun 2008 14:15
kamui-69,ONE OK ROCK,,Crazy Botch,05 Jun 2008 14:11
kamui-69,ONE OK ROCK,,光芒,05 Jun 2008 14:07
kamui-69,ONE OK ROCK,,燦さん星,05 Jun 2008 14:03
kamui-69,ONE OK ROCK,,Abduction-Interlude,05 Jun 2008 14:01
kamui-69,ONE OK ROCK,,100% (hundred percent),05 Jun 2008 13:58
kamui-69,ONE OK ROCK,,Melody Lineの死亡率,05 Jun 2008 13:55
kamui-69,ONE OK ROCK,,必然メーカー,05 Jun 2008 13:51
kamui-69,ONE OK ROCK,,Yap,05 Jun 2008 13:32
kamui-69,ONE OK ROCK,,Crazy Botch,05 Jun 2008 13:29
kamui-69,ONE OK ROCK,,光芒,05 Jun 2008 13:25
kamui-69,ONE OK ROCK,,Yap,05 Jun 2008 13:02
kamui-69,ONE OK ROCK,,Crazy Botch,05 Jun 2008 12:58
kamui-69,ONE OK ROCK,,光芒,05 Jun 2008 12:55
kamui-69,ONE OK ROCK,,燦さん星,05 Jun 2008 12:50
kamui-69,ONE OK ROCK,,燦さん星,05 Jun 2008 12:48
kamui-69,ONE OK ROCK,,Abduction-Interlude,05 Jun 2008 12:46
kamui-69,ONE OK ROCK,,100% (hundred percent),05 Jun 2008 12:43
kamui-69,ONE OK ROCK,,Melody Lineの死亡率,05 Jun 2008 12:39
kamui-69,ONE OK ROCK,,必然メーカー,05 Jun 2008 12:36
kamui-69,ONE OK ROCK,,A New One For All All For The New One,05 Jun 2008 12:08
kamui-69,ONE OK ROCK,,Et cetera,05 Jun 2008 12:03
kamui-69,ONE OK ROCK,,Yokubou ni Michita Seinendan,05 Jun 2008 12:00
kamui-69,ONE OK ROCK,,Kemuri,05 Jun 2008 11:56
kamui-69,ONE OK ROCK,,Lujo,05 Jun 2008 11:52
kamui-69,ONE OK ROCK,,Kagerou,05 Jun 2008 11:10
kamui-69,ONE OK ROCK,,Yume Yume,05 Jun 2008 11:06
kamui-69,ONE OK ROCK,,Yoru ni shika Sakanai Mangetsu,05 Jun 2008 11:02
kamui-69,ONE OK ROCK,,(You Can Do)Everything,05 Jun 2008 10:59
kamui-69,ONE OK ROCK,,Borderline,05 Jun 2008 10:55
kamui-69,ONE OK ROCK,,Naihi Shinsho,05 Jun 2008 10:51
kamui-69,BONNIE PINK,evil and flowers,Forget Me Not,04 Jun 2008 16:31
kamui-69,BONNIE PINK,evil and flowers,Evil and Flowers (Piano Versio,04 Jun 2008 16:28
kamui-69,BONNIE PINK,evil and flowers,Quiet Life,04 Jun 2008 16:25
kamui-69,BONNIE PINK,evil and flowers,Only for Him[Live ver],04 Jun 2008 16:18
kamui-69,BONNIE PINK,evil and flowers,Masquerade,04 Jun 2008 16:16
kamui-69,BONNIE PINK,evil and flowers,Fallen Sun,04 Jun 2008 16:13
kamui-69,BONNIE PINK,evil and flowers,Evil and Flowers,04 Jun 2008 16:10
kamui-69,BONNIE PINK,evil and flowers,Eve's Apple,04 Jun 2008 16:07
kamui-69,BONNIE PINK,Even So,Last Kiss,04 Jun 2008 16:02
kamui-69,BONNIE PINK,,A Perfect Sky,04 Jun 2008 15:58
kamui-69,BONNIE PINK,Pink in Red,Souldiers,04 Jun 2008 15:55
kamui-69,BONNIE PINK,evil and flowers,Evil and Flowers,04 Jun 2008 15:53
kamui-69,BONNIE PINK,Even So,Private Laughter,04 Jun 2008 15:50
kamui-69,BONNIE PINK,Bonnie's Kitchen #2,The Last Thing I Can Do,04 Jun 2008 15:46
kamui-69,BONNIE PINK,LOVE IS BUBBLE,LOVE IS BUBBLE,04 Jun 2008 15:43
kamui-69,BONNIE PINK,Tambourine,Do you crash,04 Jun 2008 15:38
kamui-69,BONNIE PINK,,New York,04 Jun 2008 15:34
kamui-69,BONNIE PINK,Heaven's Kitchen,It's gonna rain!,04 Jun 2008 15:30
kamui-69,BONNIE PINK,Just a Girl,Thinking Of You,04 Jun 2008 15:25
kamui-69,BONNIE PINK,,Kingyo,04 Jun 2008 15:20
kamui-69,BONNIE PINK,,Nemurenai Yoru,04 Jun 2008 15:15
kamui-69,BONNIE PINK,Heaven's Kitchen,Lie Lie Lie,04 Jun 2008 15:11
kamui-69,BONNIE PINK,Just a Girl,Take Me In,04 Jun 2008 15:06
kamui-69,BONNIE PINK,Bonnie's Kitchen #1,Surprise!,04 Jun 2008 15:00
kamui-69,BONNIE PINK,Pink in Red,Tonight the Night,04 Jun 2008 14:56
kamui-69,BONNIE PINK,,Inu to Tsuki,04 Jun 2008 14:51
kamui-69,BONNIE PINK,,Orange,04 Jun 2008 14:46
kamui-69,BONNIE PINK,Bonnies Kitchen 1,Kanawanai Koto,04 Jun 2008 14:42
kamui-69,BONNIE PINK,,Kako To Genjitsu,04 Jun 2008 14:38
kamui-69,BONNIE PINK,,You Are Blue So Am I,04 Jun 2008 14:34
kamui-69,BONNIE PINK,,Awa ni Natta,04 Jun 2008 14:29
kamui-69,BONNIE PINK,evil and flowers,Forget Me Not,04 Jun 2008 14:25
kamui-69,BONNIE PINK,Daisy,Daisy,04 Jun 2008 14:22
kamui-69,BONNIE PINK,Golden Tears,So Wonderful,04 Jun 2008 14:18
kamui-69,BONNIE PINK,Heaven's Kitchen,Heaven's Kitchen,04 Jun 2008 14:14
kamui-69,ONE OK ROCK,,必然メーカー,02 Jun 2008 20:41
kamui-69,浜崎あゆみ,GUILTY,untitled ~for her~,02 Jun 2008 20:26
kamui-69,浜崎あゆみ,GUILTY,reBiRTH,02 Jun 2008 20:25
kamui-69,浜崎あゆみ,GUILTY,MY ALL,02 Jun 2008 20:19
kamui-69,浜崎あゆみ,GUILTY,The Judgement Day,02 Jun 2008 20:18
kamui-69,浜崎あゆみ,GUILTY,Marionette,02 Jun 2008 20:13
kamui-69,浜崎あゆみ,GUILTY,Marionette -prelude-,02 Jun 2008 20:12
kamui-69,浜崎あゆみ,GUILTY,Together When...,02 Jun 2008 20:07
kamui-69,浜崎あゆみ,GUILTY,fated,02 Jun 2008 20:01
kamui-69,浜崎あゆみ,GUILTY,GUILTY,02 Jun 2008 19:57
kamui-69,浜崎あゆみ,GUILTY,decision,02 Jun 2008 19:52
kamui-69,浜崎あゆみ,GUILTY,Talkin'2 Myself,02 Jun 2008 19:47
kamui-69,浜崎あゆみ,MY STORY,Humming 7/4,02 Jun 2008 10:31
kamui-69,[unknown],,02 Opening Run,02 Jun 2008 10:21
kamui-69,abingdon boys school,abingdon boys school,LOST REASON (feat. Micro from HOME MADE Kazoku),02 Jun 2008 10:13
kamui-69,abingdon boys school,abingdon boys school,DESIRE,01 Jun 2008 23:30
kamui-69,abingdon boys school,abingdon boys school,LOST REASON (feat. Micro from HOME MADE Kazoku),01 Jun 2008 23:25
kamui-69,abingdon boys school,abingdon boys school,Nephilim,01 Jun 2008 23:20
kamui-69,abingdon boys school,abingdon boys school,stay away,01 Jun 2008 23:16
kamui-69,abingdon boys school,abingdon boys school,ATENA,01 Jun 2008 23:12
kamui-69,abingdon boys school,abingdon boys school,DOWN TO YOU,01 Jun 2008 23:07
kamui-69,abingdon boys school,abingdon boys school,INNOCENT SORROW,01 Jun 2008 23:02
kamui-69,abingdon boys school,abingdon boys school,Via Dolorosa,01 Jun 2008 22:57
kamui-69,abingdon boys school,abingdon boys school,HOWLING -INCH UP-,01 Jun 2008 22:53
kamui-69,abingdon boys school,abingdon boys school,As One,01 Jun 2008 22:49
kamui-69,ONE OK ROCK,,A New One For All All For The New One,01 Jun 2008 22:42
kamui-69,ONE OK ROCK,,Et cetera,01 Jun 2008 22:38
kamui-69,ONE OK ROCK,,Yokubou ni Michita Seinendan,01 Jun 2008 22:34
kamui-69,ONE OK ROCK,,Kemuri,01 Jun 2008 22:30
kamui-69,ONE OK ROCK,,Lujo,01 Jun 2008 22:26
kamui-69,ONE OK ROCK,,Kagerou,01 Jun 2008 22:22
kamui-69,ONE OK ROCK,,Yume Yume,01 Jun 2008 22:18
kamui-69,ONE OK ROCK,,Yoru ni shika Sakanai Mangetsu,01 Jun 2008 22:14
kamui-69,ONE OK ROCK,,(You Can Do)Everything,01 Jun 2008 22:11
kamui-69,ONE OK ROCK,,Borderline,01 Jun 2008 22:07
kamui-69,ONE OK ROCK,,Naihi Shinsho,01 Jun 2008 22:03
kamui-69,ONE OK ROCK,Keep it real,And I know,01 Jun 2008 21:59
kamui-69,ONE OK ROCK,Keep it real,P.P.S.H.,01 Jun 2008 21:56
kamui-69,ONE OK ROCK,Keep it real,Tsurai + Ichi = Shiawase,01 Jun 2008 21:52
kamui-69,Lamia Cross,Yamazakura,Yamazakura,01 Jun 2008 21:39
kamui-69,Lamia Cross,Chic and Heavy,Make Me Love,01 Jun 2008 21:34
kamui-69,Closer,Closer,Motel,01 Jun 2008 15:30
kamui-69,ONE OK ROCK,Keep it real,Keep it real,01 Jun 2008 13:13
kamui-69,東京事変,,Metro,01 Jun 2008 10:48
kamui-69,東京事変,KILLER TUNE,Killer Tune,01 Jun 2008 10:45
kamui-69,東京事変,,Sake to Geko,01 Jun 2008 10:39
kamui-69,東京事変,,Tsukigime-hime,01 Jun 2008 10:35
kamui-69,東京事変,,SSAW,01 Jun 2008 09:32
kamui-69,東京事変,,Boutomin,01 Jun 2008 09:29
kamui-69,東京事変,,Fukushuu,01 Jun 2008 09:24
kamui-69,東京事変,,Kronekodow,01 Jun 2008 09:22
kamui-69,東京事変,,OSCA,01 Jun 2008 09:17
